timestamp,event_severity,executed_action,approval_status,expected_load_without_action,expected_reduction_kw,expected_load_after_action,execution_factor,achieved_reduction_kw,observed_load_after_action,performance_ratio_percent,verification_status,needs_replanning
2017-11-02 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,574.66,28.89,545.77,0.764,22.08,552.58,76.42,UNDERPERFORMED,True
2017-11-02 11:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,574.66,0.0,574.66,0.907,0.0,574.66,0.0,UNDERPERFORMED,True
2017-11-02 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,574.66,25.0,549.66,0.778,19.45,555.21,77.8,UNDERPERFORMED,True
2017-11-02 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,574.66,53.89,520.77,1.031,55.57,519.09,103.12,SUCCESS,False
2017-11-02 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,604.24,32.43,571.81,0.996,32.29,571.95,99.57,SUCCESS,False
2017-11-02 12:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,604.24,35.9,568.33,0.865,31.04,573.2,86.46,SUCCESS,False
2017-11-02 12:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,604.24,25.0,579.24,0.795,19.87,584.37,79.5,UNDERPERFORMED,True
2017-11-02 12:00:00,HIGH,COMBINED_ACTION,APPROVED,604.24,93.33,510.91,1.001,93.4,510.84,100.07,SUCCESS,False
2017-11-02 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,583.09,29.66,553.43,0.873,25.88,557.21,87.25,SUCCESS,False
2017-11-02 13:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,583.09,14.62,568.47,0.778,11.37,571.72,77.76,UNDERPERFORMED,True
2017-11-02 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,583.09,25.0,558.09,1.004,25.1,557.99,100.39,SUCCESS,False
2017-11-02 13:00:00,HIGH,COMBINED_ACTION,APPROVED,583.09,69.27,513.82,1.021,70.76,512.33,102.15,SUCCESS,False
2017-11-02 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,600.87,26.1,574.77,0.908,23.69,577.18,90.76,SUCCESS,False
2017-11-02 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,600.87,0.0,600.87,0.806,0.0,600.87,0.0,UNDERPERFORMED,True
2017-11-02 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,600.87,25.0,575.87,0.864,21.59,579.28,86.36,SUCCESS,False
2017-11-02 14:00:00,HIGH,COMBINED_ACTION,APPROVED,600.87,51.1,549.77,0.836,42.72,558.15,83.61,SUCCESS,False
2017-11-02 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,594.79,29.74,565.05,0.876,26.05,568.74,87.6,SUCCESS,False
2017-11-02 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,594.79,32.25,562.55,0.791,25.51,569.28,79.1,UNDERPERFORMED,True
2017-11-02 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,594.79,25.0,569.79,0.921,23.01,571.78,92.06,SUCCESS,False
2017-11-02 15:00:00,HIGH,COMBINED_ACTION,APPROVED,594.79,86.99,507.8,0.988,85.93,508.86,98.78,SUCCESS,False
2017-11-02 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,598.4,30.05,568.35,0.793,23.83,574.57,79.29,UNDERPERFORMED,True
2017-11-02 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,598.4,0.0,598.4,0.921,0.0,598.4,0.0,UNDERPERFORMED,True
2017-11-02 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,598.4,25.0,573.4,0.762,19.04,579.36,76.17,UNDERPERFORMED,True
2017-11-02 16:00:00,HIGH,COMBINED_ACTION,APPROVED,598.4,55.05,543.35,0.976,53.7,544.7,97.55,SUCCESS,False
2017-11-02 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,571.78,21.57,550.21,0.983,21.2,550.58,98.27,SUCCESS,False
2017-11-02 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,571.78,0.0,571.78,0.997,0.0,571.78,0.0,UNDERPERFORMED,True
2017-11-02 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,571.78,25.0,546.78,1.043,26.07,545.71,104.27,SUCCESS,False
2017-11-02 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,571.78,46.57,525.21,0.91,42.38,529.4,91.0,SUCCESS,False
2017-11-03 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,575.89,32.82,543.07,0.873,28.66,547.23,87.34,SUCCESS,False
2017-11-03 11:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,575.89,0.0,575.89,0.924,0.0,575.89,0.0,UNDERPERFORMED,True
2017-11-03 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,575.89,25.0,550.89,1.04,26.0,549.89,104.01,SUCCESS,False
2017-11-03 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,575.89,57.82,518.07,0.948,54.79,521.1,94.76,SUCCESS,False
2017-11-03 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,585.41,26.64,558.77,0.881,23.47,561.94,88.09,SUCCESS,False
2017-11-03 12:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,585.41,20.5,564.92,0.777,15.93,569.48,77.73,UNDERPERFORMED,True
2017-11-03 12:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,585.41,25.0,560.41,0.809,20.24,565.17,80.95,SUCCESS,False
2017-11-03 12:00:00,HIGH,COMBINED_ACTION,APPROVED,585.41,72.14,513.27,0.812,58.61,526.8,81.24,SUCCESS,False
2017-11-03 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,602.1,27.62,574.48,0.962,26.56,575.54,96.15,SUCCESS,False
2017-11-03 13:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,602.1,20.38,581.71,0.856,17.44,584.66,85.56,SUCCESS,False
2017-11-03 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,602.1,25.0,577.1,0.893,22.33,579.77,89.33,SUCCESS,False
2017-11-03 13:00:00,HIGH,COMBINED_ACTION,APPROVED,602.1,73.0,529.09,1.004,73.29,528.81,100.4,SUCCESS,False
2017-11-03 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,601.66,24.08,577.58,1.05,25.28,576.38,104.97,SUCCESS,False
2017-11-03 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,601.66,42.99,558.67,0.78,33.54,568.12,78.02,UNDERPERFORMED,True
2017-11-03 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,601.66,25.0,576.66,0.984,24.6,577.06,98.39,SUCCESS,False
2017-11-03 14:00:00,HIGH,COMBINED_ACTION,APPROVED,601.66,92.07,509.59,0.935,86.09,515.57,93.5,SUCCESS,False
2017-11-03 15:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,612.56,23.71,588.85,0.862,20.44,592.12,86.21,SUCCESS,False
2017-11-03 15:00:00,CRITICAL,EV_CHARGING_SHIFT,APPROVED,612.56,0.0,612.56,0.829,0.0,612.56,0.0,UNDERPERFORMED,True
2017-11-03 15:00:00,CRITICAL,BATTERY_DISCHARGE,APPROVED,612.56,25.0,587.56,0.837,20.92,591.64,83.69,SUCCESS,False
2017-11-03 15:00:00,CRITICAL,COMBINED_ACTION,APPROVED,612.56,48.71,563.85,0.997,48.54,564.02,99.65,SUCCESS,False
2017-11-03 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,605.63,26.43,579.2,0.85,22.46,583.17,84.98,SUCCESS,False
2017-11-03 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,605.63,0.0,605.63,1.002,0.0,605.63,0.0,UNDERPERFORMED,True
2017-11-03 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,605.63,25.0,580.63,0.942,23.56,582.07,94.25,SUCCESS,False
2017-11-03 16:00:00,HIGH,COMBINED_ACTION,APPROVED,605.63,51.43,554.2,1.004,51.66,553.97,100.45,SUCCESS,False
2017-11-06 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,566.05,31.52,534.53,1.009,31.8,534.25,100.89,SUCCESS,False
2017-11-06 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,566.05,29.32,536.73,0.818,23.99,542.06,81.84,SUCCESS,False
2017-11-06 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,566.05,25.0,541.05,1.042,26.06,539.99,104.23,SUCCESS,False
2017-11-06 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,566.05,85.84,480.21,0.979,84.01,482.04,97.87,SUCCESS,False
2017-11-06 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,592.16,31.39,560.77,0.915,28.71,563.45,91.46,SUCCESS,False
2017-11-06 13:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,592.16,0.0,592.16,0.914,0.0,592.16,0.0,UNDERPERFORMED,True
2017-11-06 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,592.16,25.0,567.16,0.854,21.36,570.8,85.43,SUCCESS,False
2017-11-06 13:00:00,HIGH,COMBINED_ACTION,APPROVED,592.16,56.39,535.77,0.952,53.67,538.49,95.18,SUCCESS,False
2017-11-06 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,569.82,30.41,539.42,0.95,28.88,540.94,94.97,SUCCESS,False
2017-11-06 14:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,569.82,0.0,569.82,0.9,0.0,569.82,0.0,UNDERPERFORMED,True
2017-11-06 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,569.82,25.0,544.82,0.899,22.47,547.35,89.89,SUCCESS,False
2017-11-06 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,569.82,55.4,514.42,0.991,54.9,514.92,99.09,SUCCESS,False
2017-11-06 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,577.95,30.97,546.98,0.96,29.73,548.22,95.99,SUCCESS,False
2017-11-06 15:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,577.95,20.89,557.06,0.775,16.18,561.77,77.47,UNDERPERFORMED,True
2017-11-06 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,577.95,25.0,552.95,0.909,22.72,555.23,90.89,SUCCESS,False
2017-11-06 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,577.95,76.86,501.09,0.94,72.21,505.74,93.95,SUCCESS,False
2017-11-06 16:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,618.79,27.74,591.05,0.994,27.58,591.21,99.43,SUCCESS,False
2017-11-06 16:00:00,CRITICAL,EV_CHARGING_SHIFT,APPROVED,618.79,0.0,618.79,0.779,0.0,618.79,0.0,UNDERPERFORMED,True
2017-11-06 16:00:00,CRITICAL,BATTERY_DISCHARGE,APPROVED,618.79,25.0,593.79,0.753,18.83,599.96,75.34,UNDERPERFORMED,True
2017-11-06 16:00:00,CRITICAL,COMBINED_ACTION,APPROVED,618.79,52.74,566.05,0.913,48.13,570.66,91.25,SUCCESS,False
2017-11-06 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,557.23,26.58,530.65,0.899,23.9,533.33,89.9,SUCCESS,False
2017-11-06 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,557.23,0.0,557.23,0.96,0.0,557.23,0.0,UNDERPERFORMED,True
2017-11-06 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,557.23,25.0,532.23,0.795,19.87,537.36,79.49,UNDERPERFORMED,True
2017-11-06 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,557.23,51.58,505.65,0.753,38.86,518.37,75.33,UNDERPERFORMED,True
2017-11-07 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,566.16,31.15,535.0,0.945,29.44,536.72,94.5,SUCCESS,False
2017-11-07 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,566.16,27.93,538.23,0.899,25.11,541.05,89.9,SUCCESS,False
2017-11-07 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,566.16,25.0,541.16,0.823,20.57,545.59,82.29,SUCCESS,False
2017-11-07 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,566.16,84.08,482.08,0.811,68.22,497.94,81.14,SUCCESS,False
2017-11-07 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,578.74,30.97,547.77,0.772,23.92,554.82,77.24,UNDERPERFORMED,True
2017-11-07 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,578.74,23.5,555.24,1.046,24.57,554.17,104.56,SUCCESS,False
2017-11-07 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,578.74,25.0,553.74,0.89,22.25,556.49,88.99,SUCCESS,False
2017-11-07 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,578.74,79.46,499.27,0.994,78.99,499.75,99.4,SUCCESS,False
2017-11-07 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,598.41,32.29,566.12,1.005,32.46,565.95,100.53,SUCCESS,False
2017-11-07 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,598.41,0.0,598.41,1.007,0.0,598.41,0.0,UNDERPERFORMED,True
2017-11-07 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,598.41,25.0,573.41,0.911,22.77,575.64,91.07,SUCCESS,False
2017-11-07 14:00:00,HIGH,COMBINED_ACTION,APPROVED,598.41,57.29,541.12,0.823,47.17,551.24,82.34,SUCCESS,False
2017-11-07 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,579.35,29.68,549.67,0.983,29.16,550.19,98.26,SUCCESS,False
2017-11-07 15:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,579.35,0.0,579.35,0.932,0.0,579.35,0.0,UNDERPERFORMED,True
2017-11-07 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,579.35,25.0,554.35,0.879,21.97,557.38,87.87,SUCCESS,False
2017-11-07 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,579.35,54.68,524.67,0.751,41.09,538.26,75.15,UNDERPERFORMED,True
2017-11-07 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,602.24,29.64,572.6,1.047,31.02,571.22,104.67,SUCCESS,False
2017-11-07 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,602.24,15.6,586.64,1.043,16.27,585.97,104.28,SUCCESS,False
2017-11-07 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,602.24,25.0,577.24,1.002,25.05,577.19,100.18,SUCCESS,False
2017-11-07 16:00:00,HIGH,COMBINED_ACTION,APPROVED,602.24,70.24,532.0,1.001,70.29,531.95,100.07,SUCCESS,False
2017-11-07 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,565.43,25.76,539.67,0.973,25.07,540.36,97.31,SUCCESS,False
2017-11-07 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,565.43,23.02,542.41,0.765,17.61,547.82,76.48,UNDERPERFORMED,True
2017-11-07 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,565.43,25.0,540.43,0.917,22.92,542.51,91.7,SUCCESS,False
2017-11-07 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,565.43,73.78,491.65,0.939,69.3,496.13,93.92,SUCCESS,False
2017-11-08 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,564.21,33.68,530.53,0.97,32.67,531.54,97.02,SUCCESS,False
2017-11-08 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,564.21,0.0,564.21,0.754,0.0,564.21,0.0,UNDERPERFORMED,True
2017-11-08 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,564.21,25.0,539.21,0.94,23.51,540.7,94.03,SUCCESS,False
2017-11-08 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,564.21,58.68,505.53,0.912,53.51,510.7,91.19,SUCCESS,False
2017-11-08 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,585.94,32.07,553.87,0.971,31.13,554.81,97.06,SUCCESS,False
2017-11-08 13:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,585.94,0.0,585.94,0.911,0.0,585.94,0.0,UNDERPERFORMED,True
2017-11-08 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,585.94,25.0,560.94,0.99,24.76,561.18,99.03,SUCCESS,False
2017-11-08 13:00:00,HIGH,COMBINED_ACTION,APPROVED,585.94,57.07,528.87,0.856,48.88,537.06,85.65,SUCCESS,False
2017-11-08 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,578.68,32.31,546.36,0.865,27.95,550.73,86.51,SUCCESS,False
2017-11-08 14:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,578.68,42.86,535.81,1.042,44.66,534.02,104.2,SUCCESS,False
2017-11-08 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,578.68,25.0,553.68,0.764,19.11,559.57,76.44,UNDERPERFORMED,True
2017-11-08 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,578.68,100.18,478.5,0.831,83.2,495.48,83.05,SUCCESS,False
2017-11-08 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,588.22,28.06,560.16,0.903,25.35,562.87,90.34,SUCCESS,False
2017-11-08 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,588.22,9.22,579.0,0.91,8.39,579.83,91.01,SUCCESS,False
2017-11-08 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,588.22,25.0,563.22,1.007,25.18,563.04,100.7,SUCCESS,False
2017-11-08 15:00:00,HIGH,COMBINED_ACTION,APPROVED,588.22,62.28,525.94,1.047,65.18,523.04,104.65,SUCCESS,False
2017-11-08 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,585.36,32.07,553.29,1.048,33.59,551.77,104.75,SUCCESS,False
2017-11-08 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,585.36,0.0,585.36,0.972,0.0,585.36,0.0,UNDERPERFORMED,True
2017-11-08 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,585.36,25.0,560.36,0.857,21.41,563.95,85.65,SUCCESS,False
2017-11-08 16:00:00,HIGH,COMBINED_ACTION,APPROVED,585.36,57.07,528.29,0.994,56.71,528.65,99.37,SUCCESS,False
2017-11-08 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,563.66,26.95,536.71,0.808,21.78,541.88,80.82,SUCCESS,False
2017-11-08 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,563.66,0.0,563.66,0.76,0.0,563.66,0.0,UNDERPERFORMED,True
2017-11-08 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,563.66,25.0,538.66,0.761,19.01,544.65,76.05,UNDERPERFORMED,True
2017-11-08 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,563.66,51.95,511.71,0.772,40.1,523.56,77.2,UNDERPERFORMED,True
2017-11-09 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,563.56,27.53,536.04,0.955,26.28,537.28,95.46,SUCCESS,False
2017-11-09 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,563.56,38.67,524.89,0.777,30.03,533.53,77.67,UNDERPERFORMED,True
2017-11-09 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,563.56,25.0,538.56,1.036,25.89,537.67,103.56,SUCCESS,False
2017-11-09 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,563.56,91.2,472.36,0.899,82.03,481.53,89.95,SUCCESS,False
2017-11-09 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,579.28,25.49,553.79,0.8,20.4,558.88,80.03,SUCCESS,False
2017-11-09 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,579.28,0.0,579.28,0.947,0.0,579.28,0.0,UNDERPERFORMED,True
2017-11-09 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,579.28,25.0,554.28,0.923,23.08,556.2,92.33,SUCCESS,False
2017-11-09 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,579.28,50.49,528.79,0.817,41.23,538.05,81.65,SUCCESS,False
2017-11-09 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,583.47,30.42,553.05,0.959,29.17,554.3,95.88,SUCCESS,False
2017-11-09 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,583.47,0.0,583.47,0.846,0.0,583.47,0.0,UNDERPERFORMED,True
2017-11-09 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,583.47,25.0,558.47,0.897,22.42,561.05,89.67,SUCCESS,False
2017-11-09 14:00:00,HIGH,COMBINED_ACTION,APPROVED,583.47,55.42,528.05,0.856,47.44,536.03,85.6,SUCCESS,False
2017-11-09 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,595.63,29.19,566.44,0.91,26.58,569.05,91.05,SUCCESS,False
2017-11-09 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,595.63,0.0,595.63,0.944,0.0,595.63,0.0,UNDERPERFORMED,True
2017-11-09 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,595.63,25.0,570.63,0.839,20.97,574.66,83.88,SUCCESS,False
2017-11-09 15:00:00,HIGH,COMBINED_ACTION,APPROVED,595.63,54.19,541.44,0.999,54.14,541.49,99.92,SUCCESS,False
2017-11-09 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,583.02,29.19,553.83,0.955,27.87,555.15,95.48,SUCCESS,False
2017-11-09 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,583.02,18.34,564.69,0.899,16.48,566.54,89.86,SUCCESS,False
2017-11-09 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,583.02,25.0,558.02,0.765,19.13,563.89,76.52,UNDERPERFORMED,True
2017-11-09 16:00:00,HIGH,COMBINED_ACTION,APPROVED,583.02,72.53,510.5,0.829,60.13,522.89,82.9,SUCCESS,False
2017-11-09 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,560.1,26.61,533.49,1.002,26.68,533.42,100.24,SUCCESS,False
2017-11-09 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,560.1,0.0,560.1,0.923,0.0,560.1,0.0,UNDERPERFORMED,True
2017-11-09 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,560.1,25.0,535.1,0.799,19.97,540.13,79.89,UNDERPERFORMED,True
2017-11-09 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,560.1,51.61,508.49,0.944,48.73,511.37,94.42,SUCCESS,False
2017-11-10 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,574.65,28.48,546.17,0.949,27.03,547.62,94.91,SUCCESS,False
2017-11-10 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,574.65,0.0,574.65,0.757,0.0,574.65,0.0,UNDERPERFORMED,True
2017-11-10 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,574.65,25.0,549.65,0.862,21.55,553.1,86.21,SUCCESS,False
2017-11-10 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,574.65,53.48,521.17,0.91,48.67,525.98,91.0,SUCCESS,False
2017-11-10 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,576.82,26.71,550.11,1.02,27.24,549.58,101.98,SUCCESS,False
2017-11-10 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,576.82,38.7,538.12,0.792,30.64,546.18,79.16,UNDERPERFORMED,True
2017-11-10 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,576.82,25.0,551.82,0.998,24.95,551.87,99.78,SUCCESS,False
2017-11-10 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,576.82,90.42,486.4,1.0,90.44,486.38,100.02,SUCCESS,False
2017-11-10 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,560.56,28.41,532.15,1.05,29.82,530.74,104.97,SUCCESS,False
2017-11-10 14:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,560.56,34.82,525.73,0.989,34.43,526.13,98.87,SUCCESS,False
2017-11-10 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,560.56,25.0,535.56,0.86,21.51,539.05,86.02,SUCCESS,False
2017-11-10 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,560.56,88.23,472.32,0.813,71.74,488.82,81.31,SUCCESS,False
2017-11-10 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,563.84,26.04,537.8,1.029,26.8,537.04,102.94,SUCCESS,False
2017-11-10 15:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,563.84,0.0,563.84,0.764,0.0,563.84,0.0,UNDERPERFORMED,True
2017-11-10 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,563.84,25.0,538.84,0.848,21.21,542.63,84.84,SUCCESS,False
2017-11-10 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,563.84,51.04,512.8,0.906,46.23,517.61,90.57,SUCCESS,False
2017-11-10 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,561.45,32.1,529.35,0.956,30.68,530.77,95.58,SUCCESS,False
2017-11-10 16:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,561.45,37.22,524.23,0.842,31.32,530.13,84.16,SUCCESS,False
2017-11-10 16:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,561.45,25.0,536.45,0.843,21.07,540.38,84.29,SUCCESS,False
2017-11-10 16:00:00,ELEVATED,COMBINED_ACTION,APPROVED,561.45,94.32,467.13,1.048,98.84,462.61,104.79,SUCCESS,False
2017-11-13 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,574.92,33.54,541.39,0.883,29.63,545.29,88.33,SUCCESS,False
2017-11-13 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,574.92,0.0,574.92,0.862,0.0,574.92,0.0,UNDERPERFORMED,True
2017-11-13 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,574.92,25.0,549.92,0.936,23.39,551.53,93.57,SUCCESS,False
2017-11-13 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,574.92,58.54,516.39,1.032,60.44,514.48,103.24,SUCCESS,False
2017-11-13 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,577.67,32.11,545.57,0.911,29.27,548.4,91.14,SUCCESS,False
2017-11-13 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,577.67,0.0,577.67,0.823,0.0,577.67,0.0,UNDERPERFORMED,True
2017-11-13 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,577.67,25.0,552.67,1.048,26.19,551.48,104.77,SUCCESS,False
2017-11-13 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,577.67,57.11,520.57,0.809,46.18,531.49,80.86,SUCCESS,False
